#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
119000,238.0000000004083,-1857346.965707533,-1479411.6002176027,299.6303498572416,17.8
119500,239.00000000041308,-1854632.9781927746,-1475389.3971565058,300.6675141917566,17.8
120000,240.00000000041786,-1858092.6985570472,-1477710.1809795296,301.5704727012816,17.8
120500,241.00000000042263,-1856167.5628812555,-1477727.1236078902,300.03077661867513,17.8
121000,242.0000000004274,-1857453.4353619218,-1478368.1499727708,300.5420160657336,17.8
121500,243.00000000043218,-1861209.5162833817,-1483084.8026491497,299.78046666530565,17.8
122000,244.00000000043696,-1859237.5906225573,-1481094.3282431455,299.7951722671497,17.8
122500,245.00000000044173,-1858345.3414900694,-1479961.5517923613,299.98586435662344,17.8
123000,246.0000000004465,-1860792.7812733017,-1482545.0654857082,299.87798381138464,17.8
123500,247.00000000045128,-1859618.8183120266,-1481164.9642343135,300.04141198886526,17.8
124000,248.00000000045605,-1860196.2389804758,-1482436.1664165058,299.4913761449908,17.8
124500,249.00000000046083,-1858340.690488305,-1479230.1904233969,300.5620064736406,17.8
125000,250.0000000004656,-1856141.2240514997,-1477892.4043552284,299.87885899950817,17.8
125500,251.00000000047038,-1860562.9659515787,-1483153.361131601,299.2135223574521,17.8
126000,252.00000000047515,-1856947.7940979078,-1478157.1960643132,300.3083854412764,17.8
126500,253.00000000047993,-1857683.970980024,-1479058.969792698,300.17709886289975,17.8
127000,254.0000000004847,-1857606.065854948,-1478575.2516440062,300.4988308555779,17.8
127500,255.00000000048948,-1855996.8009345941,-1476870.5147741092,300.5745218235457,17.8
128000,256.00000000049425,-1857938.184135763,-1479594.9988715174,299.9536728188234,17.8
128500,257.000000000499,-1857700.2540637143,-1479706.580809489,299.67657674525043,17.8
129000,258.0000000005038,-1857961.331117848,-1479154.8160541574,300.32100459717407,17.8
129500,259.0000000005086,-1859172.7208874617,-1480526.0954517326,300.19424274967514,17.8
130000,260.00000000051335,-1859511.1720625758,-1481437.209980852,299.74023040582216,17.8
130500,261.0000000005181,-1857606.313340433,-1478875.0468440303,300.261346897468,17.8
131000,262.0000000005229,-1856938.5894322991,-1479163.5566628552,299.50323672224647,17.8
131500,263.0000000005277,-1856587.7963587083,-1477861.4806039901,300.2574219076457,17.8
132000,264.00000000053245,-1857760.588074483,-1479477.6597095695,299.90590064009456,17.8
132500,265.0000000005372,-1856010.6479411423,-1477194.9390891462,300.3282935101948,17.8
133000,266.000000000542,-1858853.9553030692,-1480659.96230035,299.835391933786,17.8
133500,267.0000000005468,-1859143.7884033322,-1482077.4097918998,298.9414097203793,17.8
134000,268.00000000055155,-1858095.7741254754,-1479336.4687652905,300.2835763454948,17.8
134500,269.0000000005563,-1860058.7089812271,-1481301.8497755062,300.2816370135751,17.8
135000,270.0000000005611,-1857541.798273474,-1477359.2207551084,301.4119585336631,17.8
135500,271.0000000005659,-1857921.8622943442,-1477690.0814235639,301.4509673670361,17.8
136000,272.00000000057065,-1859800.4224243052,-1482489.8644894771,299.13499715034135,17.8
136500,273.0000000005754,-1856803.8441664502,-1475896.9196307634,301.98622696693525,17.8
137000,274.0000000005802,-1861136.9288561754,-1482236.4248649946,300.3955198127324,17.8
137500,275.000000000585,-1857439.4732326996,-1479240.1552073,299.83961365674287,17.8
138000,276.00000000058975,-1858617.7578183524,-1479607.5917073255,300.4824608675686,17.8
138500,277.0000000005945,-1858253.4811061658,-1479516.6396591018,300.26576676543897,17.8
139000,278.0000000005993,-1859513.3092062902,-1480833.1430512313,300.2208341152497,17.8
139500,279.0000000006041,-1858494.4241786078,-1481609.0634282352,298.797897231228,17.8
140000,280.00000000060885,-1857698.0510470644,-1480004.5790047552,299.43857468890025,17.8
140500,281.0000000006136,-1858135.613890091,-1480682.4275551888,299.2480741505801,17.8
141000,282.0000000006184,-1857664.2513388228,-1477926.3672214705,301.05940184939504,17.8
141500,283.0000000006232,-1859494.1759736035,-1480361.4409303244,300.579634552293,17.8
142000,284.00000000062795,-1857236.4138860311,-1479017.854771879,299.8548681544188,17.8
142500,285.0000000006327,-1860141.5779215377,-1482287.7646820787,299.56569454426557,17.8
143000,286.0000000006375,-1860527.9545650557,-1482229.006827604,299.9186009339446,17.8
143500,287.0000000006423,-1857369.9675489962,-1478509.5977046716,300.3637011221261,17.8
144000,288.00000000064705,-1856099.8467792645,-1478029.980094658,299.7369835403973,17.8
144500,289.0000000006518,-1857753.3870900795,-1479117.8742828711,300.18543256392513,17.8
145000,290.0000000006566,-1862090.5714553576,-1483457.520278518,300.18348096257745,17.8
145500,291.0000000006614,-1857176.653512137,-1478216.146590188,300.4430906430389,17.8
146000,292.00000000066615,-1855788.367397584,-1476539.4237805598,300.67176569107255,17.8
146500,293.0000000006709,-1858598.9386240374,-1479138.191662576,300.83968517146417,17.8
147000,294.0000000006757,-1857850.2481685225,-1480154.9770015967,299.44000105009206,17.8
147500,295.0000000006805,-1860314.3589555845,-1480618.4878899918,301.0260935471116,17.8
148000,296.00000000068525,-1859999.1113858745,-1480597.5204901337,300.79278574292005,17.8
148500,297.00000000069,-1858411.7634704188,-1481844.5980895925,298.5456292547275,17.8
149000,298.0000000006948,-1859149.864687344,-1481467.884866585,299.4294635585905,17.8
149500,299.0000000006996,-1857893.298919687,-1480338.849656138,299.32835625569277,17.8
150000,300.00000000070435,-1860582.0725514106,-1483123.791708643,299.25211311944474,17.8
150500,301.0000000007091,-1859027.817423407,-1480559.5478033992,300.0528407525524,17.8
151000,302.0000000007139,-1860199.2616189234,-1479922.9794333605,301.4862483852603,17.8
151500,303.00000000071867,-1858742.4379699938,-1477475.4271771016,302.2717063929883,17.8
152000,304.00000000072345,-1858637.021104537,-1480949.7842474799,299.43363138136914,17.8
152500,305.0000000007282,-1857499.4419405293,-1478404.6015010956,300.5495913903011,17.8
153000,306.000000000733,-1857809.1913245302,-1478866.9520930157,300.4286078637708,17.8
153500,307.00000000073777,-1857527.109624464,-1479538.3339873399,299.6726938730466,17.8
154000,308.00000000074255,-1856100.30923477,-1478661.8946900433,299.2363629505644,17.8
154500,309.0000000007473,-1856555.909287518,-1479260.5807559604,299.1229231507986,17.8
155000,310.0000000007521,-1857269.6375760268,-1478270.484755158,300.4737294381113,17.8
155500,311.00000000075687,-1858655.7419939116,-1481738.7570126636,298.82296918856883,17.8
156000,312.00000000076164,-1856167.8533650395,-1479025.0685762786,299.00198518310293,17.8
156500,313.0000000007664,-1857976.606943639,-1480282.8381323423,299.43880996986024,17.8
157000,314.0000000007712,-1857253.081155058,-1478602.2214462538,300.1975997171324,17.8
157500,315.00000000077597,-1857914.8294750638,-1478804.8375322355,300.5616036301641,17.8
158000,316.00000000078074,-1859903.3813432492,-1481356.6449645592,300.1150498615772,17.8
158500,317.0000000007855,-1856784.5533804484,-1477414.7273368812,300.7676022998262,17.8
159000,318.0000000007903,-1857785.9658343717,-1479223.2648370322,300.1277067460819,17.8
159500,319.00000000079507,-1858186.6620898955,-1480451.5010534553,299.4716260755587,17.8
160000,320.00000000079984,-1856013.948998848,-1477045.920623422,300.4490537148827,17.8
160500,321.0000000008046,-1858334.149529038,-1479715.170702866,300.17232428411114,17.8
161000,322.0000000008094,-1855015.8996068686,-1477143.0566978357,299.58078142703124,17.8
161500,323.00000000081417,-1857466.126440702,-1477962.2182519066,300.8739037570405,17.8
162000,324.00000000081894,-1859005.319395274,-1481178.8741930344,299.5439969332037,17.8
162500,325.0000000008237,-1857425.5827705134,-1478658.97217928,300.2893679943711,17.8
